"YEAR","MONTH","UNIQUE_CARRIER","CARRIER","SDOM_GALLONS","NDOM_GALLONS","TDOMT_GALLONS","SDOM_COST","TS_COST","NDOM_COST","TDOMT_COST","TOTAL_COST"
2002,12,"US","US",55621000,35000,55656000,42088000,53417000,28000,42116000,53445000
2002,12,"U5","USQ",35682,0,35682,30072,204618,0,30072,1107222
2002,12,"WE","WE",0,0,0,0,9401,0,0,9401
2002,12,"WN","WN",94943571,0,94943571,63162514,63162514,0,63162514,63162514
2002,12,"WO","WO",0,443000,443000,0,0,418000,418000,4759000
2002,12,"X9","X9",0,126591,126591,0,0,119805,119805,1236334
2002,12,"XJ","XJ",2075480,0,2075480,1733026,1733026,0,1733026,1733026
2002,12,"XP","XP",246243,138904,385147,277570,277570,171444,449014,468098
2002,12,"YX","YX",6479922,130881,6610803,5039059,5039059,123985,5163044,5163044
2002,12,"ZKQ","ZKQ",0,15765,15765,0,0,12697,12697,12697
2002,12,"ZW","ZW",5312135,0,5312135,5491135,5491135,0,5491135,5491135
2000,1,"3Z","3K",0,0,186326,0,365199,0,365199,365199
2000,1,"5X","5X",0,28184000,28184000,0,9818000,25415000,25415000,35601000
2000,1,"5Y","5Y",0,242714,242714,0,0,203880,203880,369270
2000,1,"8C","8C",0,7061000,7061000,0,0,5707000,5707000,7881247
2000,1,"AX","9N",2254420,0,2254420,1289778,1289778,0,1289778,1289778
2000,1,"AA","AA",166683839,874257,167558096,94891181,155655917,666030,95557211,156582083
2000,1,"AQ","AQ",3403639,16798,3420437,2733887,2733887,13460,2747347,2800187
2000,1,"AS","AS",21473264,102304,23539231,18494045,21629662,87533,20233531,21717195
2000,1,"CO","CO",77983000,64000,78047000,59954000,96018000,38000,59992000,96056000
2000,1,"CS","CS",0,0,0,0,5759000,0,0,5783000
2000,1,"DL","DL",173720163,47142,173868694,89698810,121649737,34809,89822434,121688590
2000,1,"ER","ER",6730576,681124,7411700,4941670,6631306,524216,5465886,7286006
2000,1,"EV","EV",5354368,0,5354368,4117297,4117297,0,4117297,4117297
2000,1,"EZ","EZ",1266545,751541,2018086,1018868,2745715,622374,1641242,3975730
2000,1,"F9","F9",4667612,0,4667612,4955616,4955616,0,4955616,4955616
2000,1,"FF","FF",3509915,0,3509915,2558854,4744688,0,2558854,5638294
2000,1,"FL","FL",10248477,0,10248477,8960452,8960452,0,8960452,8960452
2000,1,"FNQ","FNQ",71146,0,71146,58167,1653714,0,58167,1653714
2000,1,"FX","FX",45259933,1756928,47019413,36988000,53868000,1429000,38419000,56258000
2000,1,"GR","GR",1245227,44857,1290084,1078360,2309126,38010,1116370,4355799
2000,1,"HA","HA",8824701,1896205,10720906,6894003,7276906,1612819,8506822,8889725
2000,1,"HP","HP",32565902,39655,32605557,25701745,26397843,30102,25731847,26427945
2000,1,"JI (1)","JI",3132000,0,3132000,2723000,2723000,0,2723000,2723000
2000,1,"JW","JW",889,5081,5970,925,832242,5287,6212,886134
2000,1,"KR","KR",0,6379631,6379631,0,0,7336576,7336576,7687484
2000,1,"L2","L2",0,0,100992,0,93862,0,105171,320532
2000,1,"MG","MG",0,2088541,2088541,0,0,1587291,1587291,2361909
2000,1,"GL","MMQ",0,689879,689879,0,0,680938,680938,1428696
2000,1,"MQ","MQ",9640712,0,9640712,6454184,6454184,0,6454184,6454184
2000,1,"N7","N7",3919949,7315,3927264,3369767,3369767,6288,3376055,3376055
2000,1,"NC","NC",0,0,362039,0,484735,0,537158,537158
2000,1,"NJ","NJ",2565828,0,2565828,2529124,2529124,0,2529124,2529124
2000,1,"NK","NK",5312124,0,5312124,4945118,4945118,0,4945118,4945118
2000,1,"NW","NW",98704349,445659,99150008,75857253,127418172,335136,76192389,127753308
2000,1,"OW","OW",190618,0,190618,165951,1033800,0,165951,1033800
2000,1,"PO","PO",1806342,520128,2326470,1601281,15860367,406542,2007823,17249008
2000,1,"PRQ","PRQ",0,0,0,0,14420,0,0,326781
2000,1,"QX","QX",5446462,55015,5501477,5354990,5354990,54091,5409081,5409081
2000,1,"XE","RU",8296000,0,8296000,6505000,6620000,0,6505000,6620000
2000,1,"RV","RV",0,0,390372,0,312070,0,357671,403016
2000,1,"RD","RYQ",0,243809,243809,0,0,255772,255772,961191
2000,1,"SY","SY",5597824,470829,6068653,4535338,4535338,398259,4933597,5874029
2000,1,"T9","T9",0,69226,69226,0,0,51919,51919,1261302
2000,1,"TB","TB",1528374,0,1528374,1228836,1228836,0,1228836,1228836
2000,1,"TCQ","TCQ",0,5252,5252,0,0,5935,5935,5935
2000,1,"TNQ","TNQ",0,15279002,15279002,0,0,12334407,12334407,13158072
2000,1,"TW","TW",47089943,321409,47411352,36786316,40536796,251692,37038008,40788488
2000,1,"TZ","TZ",11947933,3659323,15607256,9740091,9810236,3012286,12752377,16465722
2000,1,"U2","U2",111078,0,111078,136622,136622,0,136622,136622
2000,1,"U7","U7",0,11698849,11698849,0,0,10789701,10789701,11167001
2000,1,"UA","UA",159705507,61030,159766537,98735754,161225738,37729,98773483,161364601
2000,1,"US","US",83759000,98000,83857000,66136000,73634000,79000,66215000,73713000
2000,1,"WN","WN",78390148,0,78390148,61385103,61385103,0,61385103,61385103
2000,1,"WO","WO",0,307655,307655,0,0,241166,241166,2587813
2000,1,"X9","X9",0,936328,936328,0,0,814605,814605,1521122
2000,1,NA,"XG",0,162786,162786,0,0,145389,145389,1156492
2000,1,"XJ","XJ",2701375,0,2701375,2255648,2255648,0,2255648,2255648
2000,1,"YX","YX",6354890,104072,6458962,4675032,4675032,83788,4758820,4758820
2000,1,"ZW","ZW",4103805,0,4103805,4065362,4065362,0,4065362,4065362
2000,2,"3Z","3K",0,0,187541,0,352300,0,393461,393461
2000,2,"5X","5X",0,29305000,29305000,0,8864000,24276000,24276000,33503000
2000,2,"5Y","5Y",0,173179,173179,0,0,145470,145470,425790
2000,2,"8C","8C",0,7386000,7386000,0,0,7102000,7102000,9434037
2000,2,"AX","9N",2073649,0,2073649,1317336,1317336,0,1317336,1317336
2000,2,"AA","AA",159656291,525750,160182041,92277641,153325564,435898,92713539,153844706
2000,2,"AQ","AQ",3326007,10927,3336934,2852772,2937687,8754,2861526,2978070
2000,2,"AS","AS",19659218,65074,21412649,16884348,19877213,55099,18407429,19932312
2000,2,"B6","B6",254154,0,254154,244532,244532,0,244532,244532
2000,2,"CDQ","CDQ",0,3544657,3544657,0,0,3544657,3544657,7376328
2000,2,"CO","CO",74553000,48000,74601000,62017000,97267000,29000,62046000,97296000
2000,2,"CS","CS",0,0,0,0,5735000,0,0,5781000
2000,2,"DL","DL",166081027,25688,166198190,88115133,119605242,19827,88217180,119633959
2000,2,"ER","ER",6394047,660690,7054737,4908497,6639491,507190,5415687,7263205
2000,2,"EV","EV",5430158,0,5430158,4359576,4359576,0,4359576,4359576
2000,2,"EZ","EZ",1315966,828189,2144155,1068694,2818455,662007,1730701,4104946
2000,2,"F9","F9",4606642,2228,4608870,3976445,3976445,2220,3978665,3978665
2000,2,"FF","FF",2258248,0,2258248,1608162,2931593,0,1608162,6272610
2000,2,"FL","FL",10221689,0,10221689,9363315,9363315,0,9363315,9363315
2000,2,"FNQ","FNQ",29525,0,29525,24839,1733540,0,24839,1733540
2000,2,"FX","FX",47329758,1923577,49253335,40219000,57671000,1639000,41858000,60483000
2000,2,"GR","GR",42109,1613302,1655411,37805,2981246,1514249,1552054,5834546
2000,2,"HA","HA",8453267,1809090,10262357,6833425,7177652,1631427,8464852,8809079
2000,2,"HP","HP",30677294,37772,30715066,27348534,28078114,31975,27380509,28110089
2000,2,"JW","JW",547625,139108,686733,419014,907832,108929,527943,1066462
2000,2,"KR","KR",0,6834087,6834087,0,0,7859200,7859200,8018911
2000,2,"L2","L2",0,0,132806,0,105578,0,150744,381216
2000,2,"MG","MG",0,2625204,2625204,0,0,1995155,1995155,2928462
2000,2,"GL","MMQ",0,948645,948645,0,0,948645,948645,1717140
2000,2,"MQ","MQ",9518188,0,9518188,6455828,6455828,0,6455828,6455828
2000,2,"N7","N7",4208019,0,4208019,3630208,3630208,0,3630208,3630208
2000,2,"NC","NC",0,0,331072,0,456310,0,530066,530066
2000,2,"NJ","NJ",2497015,0,2497015,2690711,2690711,0,2690711,2690711
2000,2,"NK","NK",5606700,0,5606700,5553597,5553597,0,5553597,5553597
2000,2,"NW","NW",96337851,449392,96787243,74673942,124539487,349296,75023238,124949451
2000,2,"OW","OW",174279,0,174279,191234,1191307,0,191234,1191307
2000,2,"PO","PO",1685748,401932,2087680,1499659,6360243,323814,1823473,7908786
2000,2,"PRQ","PRQ",0,9175,9175,0,42530,8030,8030,877725
2000,2,"QX","QX",5009295,50599,5059894,4956372,4956372,50064,5006436,5006436
2000,2,"XE","RU",8340000,0,8340000,7034000,7172000,0,7034000,7172000
2000,2,"RV","RV",0,0,362243,0,313179,0,358813,407683
2000,2,"RD","RYQ",0,355134,355134,0,0,373791,373791,1694861
2000,2,"SY","SY",5601848,476491,6078339,4769949,4769949,427443,5197392,6132616
2000,2,"T9","T9",0,103585,103585,0,0,91154,91154,1308650
2000,2,"TB","TB",1541176,0,1541176,1324055,1324055,0,1324055,1324055
2000,2,"TCQ","TCQ",0,11978,11978,0,0,14374,14374,14374
2000,2,"TNQ","TNQ",0,15223988,15223988,0,0,12674199,12674199,13439422
2000,2,"TW","TW",45970713,76228,46046941,38537833,42675758,63801,38601634,42739559
2000,2,"TZ","TZ",11720367,4505991,16226358,9750702,9845880,3810448,13561150,18416364
2000,2,"U2","U2",32186,0,32186,42929,42929,0,42929,42929
2000,2,"U7","U7",0,6898863,6898863,0,0,6025133,6025133,6441619
2000,2,"UA","UA",152138608,4244,152142852,98956870,157837944,2760,98959630,157900917
2000,2,"US","US",83696000,143000,83839000,70112000,77419000,123000,70235000,77542000
2000,2,"WN","WN",76029240,0,76029240,64277972,64277972,0,64277972,64277972
2000,2,"WO","WO",0,66553,66553,0,0,59019,59019,1922037
2000,2,"X9","X9",0,1455910,1455910,0,0,1353996,1353996,2320176
2000,2,NA,"XG",0,186091,186091,0,0,164633,164633,1069286
2000,2,"XJ","XJ",2493563,0,2493563,2082125,2082125,0,2082125,2082125
2000,2,"YX","YX",6259355,81820,6341175,4914331,4914331,73887,4988218,4988218
2000,2,"ZW","ZW",4041119,0,4041119,4239422,4239422,0,4239422,4239422
2000,3,"3Z","3K",0,0,207173,0,389275,0,424705,424705
2000,3,"5X","5X",0,32620000,32620000,0,10992000,25479000,25479000,36847000
2000,3,"5Y","5Y",0,262607,262607,0,0,220590,220590,819930
2000,3,"8C","8C",0,8367000,8367000,0,0,7657000,7657000,10025778
2000,3,"AX","9N",2360558,0,2360558,1337175,1337175,0,1337175,1337175
2000,3,"AA","AA",177959557,675893,178635450,109674155,175589864,556852,110231007,176245554
2000,3,"AQ","AQ",3960168,13916,3974084,3563595,3668518,11543,3575138,3707028
2000,3,"AS","AS",22883773,57542,24919557,21581229,24973449,53803,23489651,25027252
2000,3,"CO","CO",82661000,162000,82823000,73666000,115167000,97000,73763000,115264000
2000,3,"CS","CS",0,0,0,0,6211000,0,0,6241000
2000,3,"DL","DL",185085891,61667,185251458,111298573,148231761,48875,111447558,148297375
2000,3,"EV","EV",5947959,0,5947959,4966133,4966133,0,4966133,4966133
2000,3,"EZ","EZ",1420711,545210,1965921,1155083,3888267,461200,1616283,6306499
2000,3,"F9","F9",5355275,8722,5363997,4593136,4593136,10322,4603458,4603458
2000,3,"FL","FL",11632231,0,11632231,10696140,10696140,0,10696140,10696140
2000,3,"FNQ","FNQ",51876,0,51876,43582,2005243,0,43582,2005243
2000,3,"FX","FX",51115970,2714715,53830685,43786000,63417000,2296000,46082000,67869000
2000,3,"GR","GR",1570391,228348,1798739,1379061,2861551,177451,1556512,6193884
2000,3,"HA","HA",9013584,2038645,11052229,7652520,8082660,1876060,9528580,9958720
2000,3,"HP","HP",34812995,40495,34853490,30134280,30935860,34913,30169193,30970773
2000,3,"JI (1)","JI",4110974,0,4110974,3930544,3930544,0,3930544,3930544
2000,3,"JW","JW",545830,66903,612733,610215,1415086,73279,683494,2019001
2000,3,"M6","M6",0,37313,37313,0,1660784,57854,57854,1790998
2000,3,"MG","MG",0,2922031,2922031,0,0,2220744,2220744,3409712
2000,3,"GL","MMQ",0,1102584,1102584,0,0,1135662,1135662,2559051
2000,3,"MQ","MQ",10629641,0,10629641,7596594,7596594,0,7596594,7596594
2000,3,"N7","N7",4658881,27816,4686697,4222712,4222712,25226,4247938,4247938
2000,3,"NC","NC",0,0,443523,0,543041,0,654974,654974
2000,3,"NJ","NJ",2948011,0,2948011,2902559,2902559,0,2902559,2902559
2000,3,"NK","NK",6489120,0,6489120,6339583,6339583,0,6339583,6339583
2000,3,"NW","NW",105684031,349832,106033863,81731706,137707942,273107,82004813,138027072
2000,3,"OW","OW",186354,0,186354,144094,897644,0,144094,897644
2000,3,"PO","PO",2324281,571475,2895756,2176527,7359704,439839,2616366,9652887
2000,3,"PRQ","PRQ",0,9025,9025,0,27180,7899,7899,961871
2000,3,"QX","QX",5420217,54750,5474967,5820857,5820857,58797,5879654,5879654
2000,3,"XE","RU",9543000,0,9543000,8011000,8219000,0,8011000,8219000
2000,3,"RD","RYQ",0,475959,475959,0,0,635141,635141,2008106
2000,3,"T9","T9",0,407327,407327,0,0,358447,358447,1891070
2000,3,"TB","TB",1705542,0,1705542,1387468,1387468,0,1387468,1387468
2000,3,"TCQ","TCQ",0,11100,11100,0,0,13726,13726,13726
2000,3,"TNQ","TNQ",0,16797827,16797827,0,0,14573389,14573389,15207208
2000,3,"TW","TW",50620967,700142,51321109,42416632,47009040,588329,43004961,47597369
2000,3,"TZ","TZ",13382857,4981361,18364218,11304938,11421010,4310492,15615430,21331328
2000,3,"U7","U7",0,379261,379261,0,0,365157,365157,477516
2000,3,"UA","UA",168589458,104597,168694055,109146807,172096616,67716,109214523,172200848
2000,3,"US","US",90878000,168000,91046000,75487000,83161000,146000,75633000,83307000
2000,3,"WN","WN",83898910,0,83898910,70752843,70752843,0,70752843,70752843
2000,3,"WO","WO",0,17876,17876,0,0,33786,33786,1827794
2000,3,"X9","X9",0,0,0,0,0,0,0,910601
2000,3,NA,"XG",0,89686,89686,0,0,71749,71749,1299179
2000,3,"XJ","XJ",2760588,0,2760588,2305091,2305091,0,2305091,2305091
2000,3,"YX","YX",7136529,134701,7271230,5942646,5942646,116215,6058861,6058861
2000,3,"ZW","ZW",4354910,0,4354910,4845706,4845706,0,4845706,4845706
2000,4,"3Z","3K",0,0,190715,0,409948,0,429109,429109
2000,4,"5X","5X",0,28340000,28340000,0,10075000,22199000,22199000,32687000
2000,4,"5Y","5Y",0,223917,223917,0,0,188090,188090,855630
2000,4,"8C","8C",0,6458000,6458000,0,0,5149000,5149000,7434450
2000,4,"AX","9N",2130817,0,2130817,1979704,1979704,0,1979704,1979704
2000,4,"AA","AA",169684898,643053,170327951,105846050,169282871,510091,106356141,169972038
2000,4,"AQ","AQ",3686447,10934,3697381,3128280,3200314,8548,3136828,3233907
2000,4,"AS","AS",21059867,10666,22781019,17503416,20475821,8657,19005613,20484478
2000,4,"B6","B6",878860,0,878860,665761,665761,0,665761,665761
2000,4,"CO","CO",79336000,101000,79437000,63731000,101431000,61000,63792000,101492000
2000,4,"CS","CS",0,0,0,0,5111000,0,0,5111000
2000,4,"DL","DL",176860632,56551,177014287,105003705,142883669,43280,105132698,142939067
2000,4,"ER","ER",8350514,184124,8534638,6826805,8751284,152079,6978884,9030139
2000,4,"EV","EV",5837573,0,5837573,4771632,4771632,0,4771632,4771632
2000,4,"EZ","EZ",1292455,618354,1910809,1087796,4077405,530988,1618784,6675641
2000,4,"F9","F9",4986248,10355,4996603,3924966,3924966,9875,3934841,3934841
2000,4,"FF","FF",986272,0,986272,801976,2356254,0,801976,7237236
2000,4,"FL","FL",11376504,0,11376504,9614889,9614889,0,9614889,9614889
2000,4,"FNQ","FNQ",134805,0,134805,108319,1913973,0,108319,1913973
2000,4,"FX","FX",45652450,2051135,47703585,36618000,54810000,1712000,38330000,58659000
2000,4,"GR","GR",1446417,247651,1694068,1254555,3035952,196066,1450621,4825635
2000,4,"HA","HA",8983997,1999314,10983311,7351705,7796103,1835547,9187252,9631650
2000,4,"HP","HP",33874275,18191,33892466,28194726,28925498,14429,28209155,28939927
2000,4,"JI (1)","JI",3991156,0,3991156,3609196,3609196,0,3609196,3609196
2000,4,"JKQ","JKQ",0,123344,123344,0,0,160347,160347,163370
2000,4,"JW","JW",478168,92122,570290,409479,919592,74256,483735,1300883
2000,4,"KR","KR",0,6633233,6633233,0,0,8291541,8291541,8474739
2000,4,"L2","L2",0,21278,151767,0,90024,20955,167539,403612
2000,4,"LC (2)","LC",642457,0,642457,495316,495316,0,495316,495316
2000,4,"M6","M6",0,41836,41836,0,994977,34557,34557,1073698
2000,4,"MG","MG",0,2147791,2147791,0,0,1690165,1690165,2656395
2000,4,"GL","MMQ",0,1204527,1204527,0,0,1168391,1168391,1903051
2000,4,"MQ","MQ",10135758,0,10135758,7387634,7387634,0,7387634,7387634
2000,4,"N7","N7",4583430,2204,4585634,4225066,4225066,2032,4227098,4227098
2000,4,"NC","NC",0,0,337533,0,467855,0,497514,497514
2000,4,"NJ","NJ",3120464,0,3120464,2871492,2871492,0,2871492,2871492
2000,4,"NK","NK",6255828,0,6255828,5828756,5828756,0,5828756,5828756
2000,4,"NW","NW",99534881,325924,99860805,78163397,138661438,258756,78422153,138920194
2000,4,"OW","OW",176853,0,176853,198467,1260085,0,198467,1260085
2000,4,"P9","P9",833000,0,833000,925000,925000,0,925000,925000
2000,4,"PO","PO",2957840,508828,3466668,2439849,7754725,388079,2827928,9552782
2000,4,"PRQ","PRQ",0,51929,51929,0,12912,45450,45450,893465
2000,4,"QX","QX",5307559,53612,5361171,5106215,5106215,51578,5157793,5157793
2000,4,"XE","RU",9173000,0,9173000,7205000,7388000,0,7205000,7388000
2000,4,"RV","RV",0,88545,408278,0,412560,100852,444926,513412
2000,4,"RD","RYQ",0,356139,356139,0,0,381472,381472,1426849
2000,4,"SY","SY",5855207,544722,6399929,4672326,4672326,455713,5128039,6364700
2000,4,"T9","T9",0,139413,139413,0,0,124077,124077,1276527
2000,4,"TB","TB",1685206,0,1685206,1286844,1286844,0,1286844,1286844
2000,4,"TCQ","TCQ",0,3943,3943,0,0,5096,5096,5096
2000,4,"TNQ","TNQ",0,15413484,15413484,0,0,12452014,12452014,13110751
2000,4,"TW","TW",49284020,438042,49722062,38300348,42459520,339408,38639756,42798928
2000,4,"TZ","TZ",12846828,4074951,16921779,9986898,10065777,3247559,13234457,18115301
2000,4,"U7","U7",0,1061941,1061941,0,0,1100252,1100252,1249398
2000,4,"UA","UA",162888173,90575,162978748,119063880,190106879,66210,119130090,190253759
2000,4,"US","US",90930000,210000,91140000,69993000,77726000,165000,70158000,77891000
2000,4,"WN","WN",81772961,0,81772961,66802137,66802137,0,66802137,66802137
2000,4,"WO","WO",0,103339,103339,0,0,83282,83282,2121588
2000,4,"X9","X9",0,0,0,0,0,0,0,436432
2000,4,NA,"XG",0,171453,171453,0,0,159330,159330,1203935
2000,4,"XJ","XJ",2612263,0,2612263,2181239,2181239,0,2181239,2181239
2000,4,"YX","YX",6816113,104866,6920979,5214561,5214561,89328,5303889,5303889
2000,4,"ZW","ZW",4102230,0,4102230,4270276,4270276,0,4270276,4270276
2000,5,"3Z","3K",0,0,193868,0,430901,0,451713,451713
2000,5,"5X","5X",0,30163000,30163000,0,10614000,23933000,23933000,34987000
2000,5,"5Y","5Y",1690821,274123,1964944,1420290,7110697,230263,1650553,9209350
2000,5,"8C","8C",0,6458000,6458000,0,0,5149000,5149000,7434450
2000,5,"AX","9N",2007295,0,2007295,1701245,1701245,0,1701245,1701245
2000,5,"AA","AA",175938574,524664,176463238,102401949,165188970,409189,102811138,165727455
2000,5,"AQ","AQ",3792032,13170,3805202,3080156,3137181,12333,3092489,3182653
2000,5,"AS","AS",21245508,30841,23407929,17076015,19962979,24296,18875025,19989158
2000,5,"B6","B6",896761,0,896761,682729,682729,0,682729,682729
2000,5,"CO","CO",81947000,93000,82040000,63657000,100166000,80000,63737000,100246000
2000,5,"CS","CS",0,0,0,0,4591000,0,0,4591000
2000,5,"DL","DL",180853336,66857,181022736,101151676,139627700,52521,101288819,139697173
2000,5,"ER","ER",5512754,268413,5781167,4391761,6499166,2107405,6499166,8808891
2000,5,"EV","EV",6154487,0,6154487,4816957,4816957,0,4816957,4816957
2000,5,"EZ","EZ",1311960,674272,1986232,1110026,4239822,571289,1681315,6725853
2000,5,"F9","F9",5253297,1463,5254760,4203923,4203923,1494,4205417,4205417
2000,5,"FF","FF",77795,0,77795,66367,110187,0,66367,1640491
2000,5,"FL","FL",11966356,0,11966356,10272520,10272520,0,10272520,10272520
2000,5,"FNQ","FNQ",130884,41223,172107,113594,1913091,35854,149448,2126266
2000,5,"FX","FX",47761563,2084246,49845809,38252000,56222000,1754000,40006000,59924000
2000,5,"GR","GR",1626428,219064,1845492,1319798,3275064,177703,1497501,6070030
2000,5,"HA","HA",9068921,1870196,10939117,6770289,7174237,1541317,8311606,8715554
2000,5,"HP","HP",35845046,16993,35862039,29370365,29920811,14108,29384473,29934919
2000,5,"JI (1)","JI",4044614,0,4044614,3092746,3092746,0,3092746,3092746
2000,5,"JKQ","JKQ",0,113789,113789,0,0,148942,148942,180508
2000,5,"JW","JW",443540,59247,502787,385804,960152,50630,436434,1330957
2000,5,"KR","KR",0,7209692,7209692,0,0,7353886,7353886,7436304
2000,5,"L2","L2",0,0,156913,0,90505,0,173391,376153
2000,5,"LC (2)","LC",1176967,0,1176967,928468,928468,0,928468,928468
2000,5,"M6","M6",0,62254,62254,0,1111959,52082,52082,1204156
2000,5,"MG","MG",0,1610055,1610055,0,0,1245075,1245075,2577805
2000,5,"GL","MMQ",0,1171330,1171330,0,0,1147903,1147903,1793286
2000,5,"MQ","MQ",10829355,0,10829355,8205132,8205132,0,8205132,8205132
2000,5,"N7","N7",4835605,18667,4854272,3919979,3919979,15132,3935111,3935111
2000,5,"NC","NC",0,0,458040,0,607091,0,668336,668336
2000,5,"NJ","NJ",3284237,0,3284237,3166814,3166814,0,3166814,3166814
2000,5,"NK","NK",5152151,0,5152151,4811045,4811045,0,4811045,4811045
2000,5,"NW","NW",101150946,272142,101423088,78977661,138523411,213602,79191263,138737013
2000,5,"OW","OW",172145,0,172145,142399,904105,0,142399,904105
2000,5,"PO","PO",2627643,669646,3297289,2169235,7775733,515226,2684461,10227102
2000,5,"PRQ","PRQ",0,38747,38747,0,0,33913,33913,1077159
2000,5,"QX","QX",5525020,55808,5580828,5118418,5118418,51701,5170119,5170119
2000,5,"XE","RU",9545000,0,9545000,7304000,7564000,0,7304000,7564000
2000,5,"RD","RYQ",0,1726,1726,0,0,1849,1849,6916
2000,5,"SY","SY",5438687,492834,5931521,4374107,4607430,403127,4777234,5756919
2000,5,"T9","T9",0,35475,35475,0,0,31572,31572,1479058
2000,5,"TB","TB",1676897,0,1676897,1345455,1345455,0,1345455,1345455
2000,5,"TCQ","TCQ",0,1030,1030,0,0,1320,1320,1320
2000,5,"TNQ","TNQ",0,16302057,16302057,0,0,13477197,13477197,14088418
2000,5,"TW","TW",51007108,329139,51336247,40636966,45596714,262025,40898991,45858739
2000,5,"TZ","TZ",13069016,3311023,16380039,10406676,10533114,2683963,13090639,17278617
2000,5,"U7","U7",0,1346350,1346350,0,0,1262469,1262469,1421085
2000,5,"UA","UA",165997953,41016,166038969,107857754,175850113,26652,107884406,175948811
2000,5,"US","US",93790000,91000,93881000,74553000,83467000,75000,74628000,83542000
2000,5,"WN","WN",84724817,0,84724817,69189730,69189730,0,69189730,69189730
2000,5,"WO","WO",0,78357,78357,0,0,71565,71565,2443476
2000,5,"X9","X9",0,17061,17061,0,0,26009,26009,237413
2000,5,NA,"XG",0,189343,189343,0,117370,161119,161119,1106374
2000,5,"XJ","XJ",2637713,0,2637713,2202490,2202490,0,2202490,2202490
2000,5,"YX","YX",6885245,88716,6973961,5360925,5360925,79589,5440514,5440514
2000,5,"ZW","ZW",4137927,0,4137927,4283020,4283020,0,4283020,4283020
2000,6,"3Z","3K",0,0,252258,0,508955,0,597851,597851
2000,6,"5X","5X",0,31086000,31086000,0,11370000,26041000,26041000,37945000
2000,6,"5Y","5Y",0,274123,1964944,0,7110697,230263,1650553,9209350
2000,6,"8C","8C",0,6525000,6525000,0,0,4975000,4975000,6845740
2000,6,"AX","9N",1941931,0,1941931,1656931,1656931,0,1656931,1656931
2000,6,"AA","AA",176282869,656766,176939635,97570309,163438185,514638,98084947,164128066
2000,6,"AQ","AQ",3807166,9587,3816753,3134018,3216128,7615,3141633,3223743
2000,6,"AS","AS",21835461,31569,24042030,17450499,20099392,24601,19248289,20123993
2000,6,"B6","B6",978463,0,978463,786514,786514,0,786514,786514
2000,6,"CO","CO",82650000,83000,82733000,54627000,86413000,72000,54699000,86485000
2000,6,"CS","CS",0,0,0,0,3999000,0,0,3999000
2000,6,"DL","DL",180169847,47089,180269636,93558540,136252081,36654,93638868,136288735
2000,6,"ER","ER",5967882,194583,6162465,5435407,7949734,190817,5626224,8377452
2000,6,"EV","EV",6274864,0,6274864,5430986,5430986,0,5430986,5430986
2000,6,"EZ","EZ",1382099,554064,1936163,1166884,4377828,474394,1641278,7061710
2000,6,"F9","F9",5403963,13029,5416992,4368748,4368748,14479,4383227,4383227
2000,6,"FF","FF",0,0,0,0,0,0,0,1123522
2000,6,"FL","FL",11900933,0,11900933,10264955,10264955,0,10264955,10264955
2000,6,"FNQ","FNQ",159790,65377,225167,141279,2048975,57965,199244,2294888
2000,6,"FX","FX",49500586,2085468,51586054,39939000,57141000,1692000,41631000,60327000
2000,6,"GR","GR",2092488,129131,2221619,1685474,4150396,110657,1796131,6958488
2000,6,"HA","HA",9857576,1910650,11768226,7507287,7923130,1600924,9108211,9524054
2000,6,"HP","HP",35627762,19997,35647759,28846934,29347808,16251,28863185,29364059
2000,6,"JI (1)","JI",4029632,0,4029632,3376453,3376453,0,3376453,3376453
2000,6,"JKQ","JKQ",0,13000,13000,0,0,18000,18000,65000
2000,6,"JW","JW",495988,104051,600039,449101,955533,89933,539034,1404689
2000,6,"KR","KR",0,7184831,7184831,0,0,7472224,7472224,7553675
2000,6,"L2","L2",0,0,170088,0,106967,0,182967,407481
2000,6,"LC (2)","LC",1329637,0,1329637,1075026,1075026,0,1075026,1075026
2000,6,"M6","M6",0,62924,62924,0,1027093,52642,52642,1187533
2000,6,"MG","MG",0,2017960,2017960,0,0,1549290,1549290,3446113
2000,6,"GL","MMQ",0,915623,915623,0,0,933935,933935,1588030
2000,6,"MQ","MQ",10790388,0,10790388,7165964,7165964,0,7165964,7165964
2000,6,"N7","N7",4967322,13268,4980590,4043361,4043361,10800,4054161,4054161
2000,6,"NC","NC",0,0,527311,0,712851,0,783004,783004
2000,6,"NJ","NJ",2747431,0,2747431,2552312,2552312,0,2552312,2552312
2000,6,"NK","NK",4677054,0,4677054,4462972,4462972,0,4462972,4462972
2000,6,"NW","NW",106459286,64368,106523654,82965871,146911050,52326,83018197,146963376
2000,6,"OW","OW",174144,0,174144,138323,878226,0,138323,878226
2000,6,"P9","P9",587000,0,587000,519000,519000,0,519000,519000
2000,6,"PO","PO",2930749,305780,3236529,2452035,8356564,244908,2696943,10424801
2000,6,"PRQ","PRQ",0,20441,20441,0,0,17890,17890,1116669
2000,6,"QX","QX",5453036,55081,5508117,5065886,5065886,51171,5117057,5117057
2000,6,"XE","RU",9684000,0,9684000,7840000,8120000,0,7840000,8120000
2000,6,"RV","RV",0,0,456820,0,448484,0,484092,532428
2000,6,"RD","RYQ",0,5216,5216,0,0,5587,5587,20898
